Episode,Average Distance,Starting Distance,Ratio,FPS,Iterations,Time Elapsed (s),Total Timesteps,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
13036,430.8504329413152,268.2582166015615,1.6061033969417928,3.087396069501777,205,135747.07959890366,419105,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13037,219.62603133586254,215.48220103178173,1.0192304992442027,3.087395292384138,205,135757.4784913063,419137,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13038,239.13287800784656,392.6506490023529,0.6090219858681899,3.0873957768684277,205,135767.8219101429,419169,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13039,282.89126305642213,227.06779641770652,1.2458449305423505,3.087395845287215,205,135778.18362355232,419201,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13040,240.42014332430603,296.48070163154864,0.8109132972273121,3.0873958031314253,205,135788.5501997471,419233,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13041,311.77070044381725,264.96075816285594,1.1766674529674692,3.0873966857831827,205,135798.8760986328,419265,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13042,161.3405646274776,238.49883122832753,0.6764836699472868,3.087396794669787,205,135809.23602819443,419297,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13043,292.1811808787923,231.63367882279084,1.2613933447144479,3.087396575554278,205,135819.6103863716,419329,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13044,208.49555000078612,355.34903920279146,0.5867345257736897,3.087395315564955,205,135830.03053927422,419361,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13045,157.80712185900455,321.3087100935875,0.491138636774086,3.08739316330383,205,135840.48995923996,419393,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13046,265.52619328441335,369.89235736210327,0.7178472006775705,3.0873935185557637,205,135850.83905863762,419425,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13047,145.957792931338,231.76671839223943,0.6297616583771991,3.0873932739679812,205,135861.21455168724,419457,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13048,245.3917851837569,208.98001943294065,1.1742356319499738,3.0873936162418425,205,135871.5642194748,419489,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13049,358.10540488321305,221.1559956600374,1.6192434838334442,3.087394108188052,205,135881.90729761124,419521,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13050,265.21366971111826,257.3284947887813,1.0306424476185942,3.087392292781395,205,135892.35193109512,419553,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13051,227.84485793183097,203.72988483436825,1.1183673819727926,3.0873917604686807,205,135902.74009680748,419585,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13052,307.27706116410235,241.6205693191126,1.2717338678160137,3.087391820601127,205,135913.10218548775,419617,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13053,350.18619614914223,213.9082640781072,1.6370858678993068,3.0873917541428457,205,135923.46984696388,419649,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13054,241.00746259646178,294.15616407838104,0.8193180766806667,3.0873923051375987,205,135933.81032323837,419681,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13055,266.74228775276146,249.16676116864855,1.070537203685113,3.0873929157181212,205,135944.14817214012,419713,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13056,150.57540214991747,222.8975117846034,0.6755364873495121,3.0873933277626016,205,135954.49475955963,419745,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13057,172.20834992419654,349.71819238621066,0.49242033635476007,3.0873935188380197,205,135964.85107541084,419777,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13058,302.29297522098994,306.17189553154327,0.9873309066992607,3.0873931512673645,205,135975.23199391365,419809,0.06474115,0.440869140625,-7.21467886865139,0.948503851890564,0.0003,0.46556925773620605,-0.02878311446402222,0.5991514921188354,0.9639338240027427
13059,361.272281408002,322.48101429468556,1.1202900803266165,3.087366661469167,206,135986.76348996162,419841,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13060,389.1431021949231,360.81644289375913,1.0785071186722623,3.0873671336205453,206,135997.10751199722,419873,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13061,276.32902109990135,265.16059070659924,1.0421194958253055,3.0873661692322707,206,136007.51481461525,419905,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13062,222.67912845235716,320.6120474790921,0.6945438582337696,3.0873656483000826,206,136017.90258669853,419937,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13063,368.08320723329615,287.83581731784926,1.2787957060494382,3.087365641317556,206,136028.2677178383,419969,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13064,319.8078266254589,364.3961229747757,0.8776378409701047,3.0873656353803884,206,136038.63280296326,420001,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13065,267.7499120753022,222.1648162388693,1.2051859363159478,3.0873650579445644,206,136049.02307200432,420033,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13066,295.8033959873593,237.16923424798483,1.247224990734112,3.087365222760798,206,136059.38063406944,420065,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13067,346.66553362650217,337.1232119329864,1.0283051458806478,3.0873654780332087,206,136069.7342083454,420097,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13068,355.02242428056877,288.561971945406,1.2303160457599611,3.0873662120195253,206,136080.0666809082,420129,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13069,289.104363067179,348.47162849500774,0.8296352971855233,3.0873671608022213,206,136090.3896803856,420161,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13070,168.87862732157495,310.0993131811511,0.5445952962266669,3.0873667572842516,206,136100.77228713036,420193,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13071,381.5716002858376,340.1683833992433,1.1217138890829863,3.087367249718377,206,136111.1153972149,420225,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13072,181.4883568176421,329.6058066430904,0.5506224500897964,3.0873648609019217,206,136121.58553791046,420257,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13073,323.1691969532006,218.63371224722894,1.4781306763330437,3.0873652749309306,206,136131.93210816383,420289,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13074,199.15188966517755,360.0570760140271,0.5531120006579707,3.087365152229906,206,136142.30234360695,420321,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13075,402.23846894603463,203.52183493361167,1.9763897523685547,3.0873651825140547,206,136152.6658332348,420353,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13076,230.06281527161264,351.56565091514994,0.6543950316896519,3.087364840261494,206,136163.04575276375,420385,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13077,172.38723549795822,235.7142494709078,0.7313398994117006,3.0873643392259926,206,136173.43267798424,420417,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13078,324.49573728076854,245.70936638482445,1.3206486266891049,3.0873639888363353,206,136183.81296157837,420449,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13079,411.1377933431949,215.95749844899552,1.9037903119640773,3.087363143064757,206,136194.2151005268,420481,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13080,309.2000869331391,283.1006389108448,1.0921914133528807,3.0873628376588447,206,136204.593405962,420513,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13081,188.66804230121616,294.2420769372067,0.6412000767024195,3.0873639805143878,206,136214.90781593323,420545,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13082,204.280424032593,237.391770492783,0.8605202430081854,3.0873633028807017,206,136225.3025445938,420577,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13083,225.25916986210848,384.283813583897,0.5861791777314342,3.0873627645539137,206,136235.69113063812,420609,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13084,351.34092924699104,266.07774768214017,1.3204446155591612,3.087363397179641,206,136246.02804589272,420641,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13085,312.6591902590158,292.2911175778747,1.069684199950806,3.087363475221661,206,136256.3894326687,420673,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13086,299.46814363784733,221.4674685858672,1.3521992442051947,3.087362406483916,206,136266.8014342785,420705,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13087,235.92059526830826,244.42009003280154,0.9652258749951665,3.0873613421819686,206,136277.2132472992,420737,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13088,212.77371269793517,239.76802439028629,0.8874148804412273,3.0873615441848763,206,136287.56916809082,420769,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13089,331.4099384969841,294.7091485554252,1.1245322383830127,3.0873606863903995,206,136297.97187447548,420801,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13090,308.82685928352066,268.31589122510866,1.1509823658727114,3.087360717092902,206,136308.33535909653,420833,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13091,365.06737661290094,277.206005041524,1.316953348677334,3.0873608702080184,206,136318.69343852997,420865,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13092,276.20183548454713,217.95729213361335,1.2672291565965519,3.0873612199701266,206,136329.04283356667,420897,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13093,239.51316874879407,317.44875338141065,0.7544939653961156,3.087361138873024,206,136339.41125321388,420929,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13094,144.79272780520645,325.50256116610035,0.44482822895921953,3.0873594852439004,206,136349.84912252426,420961,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13095,263.7027347480349,232.44318248310273,1.1344825515250574,3.087360013562086,206,136360.1906323433,420993,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13096,129.73562922763932,311.07044727876297,0.41706189180799264,3.0873582243739435,206,136370.63450431824,421025,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13097,134.2910132035224,202.0567322875821,0.6646203355025533,3.087358051273976,206,136381.00699925423,421057,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13098,175.23470342303648,218.32185854032508,0.8026438790629377,3.087357678662706,206,136391.38830924034,421089,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13099,398.2203483001996,213.6698159114318,1.8637183104293296,3.0873576644153187,206,136401.75378894806,421121,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13100,255.81723061351857,321.35594014292326,0.7960557085073445,3.0873569221005868,206,136412.1514377594,421153,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13101,217.275355609578,241.61201813661435,0.8992737914499117,3.0873568526563693,206,136422.5193591118,421185,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13102,166.0040510648495,211.34869203244574,0.7854510452298658,3.087357112740203,206,136432.87271881104,421217,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13103,295.3081202538579,249.76926921875685,1.1823236748761774,3.087355265988725,206,136443.31918668747,421249,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13104,163.04005520961894,274.9660533574439,0.5929461226898215,3.08735453929501,206,136453.71616315842,421281,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13105,160.5355726261528,367.0351304659733,0.43738476047876723,3.0873550061378032,206,136464.0603890419,421313,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13106,372.40043822035665,233.38135462147386,1.5956734796760468,3.0873557634501503,206,136474.39177179337,421345,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13107,386.34920050102136,277.67204176879994,1.3913867526594919,3.087353829288283,206,136484.84213328362,421377,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13108,425.93687885908236,244.9876611237067,1.7386054338630763,3.0873531350819348,206,136495.23768806458,421409,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13109,134.64926763911734,260.76122854799695,0.5163699695268661,3.0873525934114556,206,136505.62650322914,421441,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13110,261.96187837940704,271.5846028245125,0.9645682253521445,3.0873529136989295,206,136515.9772081375,421473,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13111,343.5468989694727,364.1381787415217,0.9434520163658383,3.0873528252995586,206,136526.34598350525,421505,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13112,385.15528492143955,214.9728811233182,1.791645917889043,3.0873525129783714,206,136536.72466230392,421537,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13113,118.33608326779736,230.81524249517497,0.5126874724067285,3.087352551271587,206,136547.08783626556,421569,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13114,296.1084191728666,209.30657159802442,1.4147115253578664,3.087350884745309,206,136557.52641630173,421601,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13115,112.99922573065551,228.53597145627347,0.4944483138063717,3.0873506023625863,206,136567.90378046036,421633,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13116,304.6721394929507,265.3354680694805,1.1482525940074078,3.087351557839574,206,136578.22638607025,421665,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13117,328.2438857402691,239.6404765023541,1.3697347398532844,3.087350920407596,206,136588.6194577217,421697,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13118,143.84235556983973,230.60003419195095,0.6237742161395591,3.087351018437703,206,136598.97999334335,421729,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13119,379.21516655207245,274.5403324511457,1.3812730652956196,3.087351574813146,206,136609.32024741173,421761,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13120,233.16597291991556,290.9167252191033,0.8014869985364613,3.087352080674377,206,136619.662733078,421793,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13121,88.15267702228088,219.39348919885526,0.40180170042503177,3.087350600735426,206,136630.09309649467,421825,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13122,398.436199917614,229.85563594855967,1.7334193189275622,3.087349570933269,206,136640.50354766846,421857,0.061468393,0.429736328125,-7.212806862592697,0.9510675556957722,0.0003,0.3501569628715515,-0.034005007706582546,0.5999215841293335,0.9207444719970226
13123,171.96810947714218,347.0612966965111,0.4954978014374224,3.0873216910676358,207,136652.10244226456,421889,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13124,151.03061618598096,306.8316165441225,0.492226380993768,3.087317385956982,207,136662.6579823494,421921,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13125,335.6456122922992,275.08003016460555,1.2201744055773576,3.087315113148598,207,136673.1235833168,421953,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13126,288.0168271379166,329.5130774830725,0.8740679712558977,3.087315835068245,207,136683.45661520958,421985,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13127,401.9739612964252,237.6154221101415,1.6916997967838083,3.087316038615304,207,136693.8125936985,422017,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13128,432.262573684382,341.5702321500794,1.2655159407874108,3.0873162143101918,207,136704.16980409622,422049,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13129,138.1372815761278,268.40249335434675,0.5146646733782687,3.087316490201973,207,136714.5225763321,422081,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13130,243.61366530075574,220.18857963871542,1.1063864697273407,3.0873160428823128,207,136724.90737485886,422113,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13131,108.95723725296072,224.86782495297606,0.48453902765211365,3.0873148047795356,207,136735.3271996975,422145,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13132,306.57683991866617,352.0635389749466,0.87079974487356,3.0873123155030773,207,136745.8024508953,422177,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13133,304.7290591927388,217.14068071567303,1.4033715754615101,3.0873117860264134,207,136756.1909072399,422209,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13134,333.94424449708197,292.71307571853566,1.1408586503262088,3.0873118334796104,207,136766.55380940437,422241,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13135,166.76709900383347,325.84540952355445,0.511798215134218,3.0873122023444095,207,136776.90247178078,422273,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13136,289.17138153453516,284.8235073765566,1.0152651520867284,3.0873103648297806,207,136787.3488881588,422305,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13137,322.81401860729653,238.9820835873423,1.350787530854026,3.0873096152242256,207,136797.74711203575,422337,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13138,325.48761466521864,238.41288154679947,1.3652266293393496,3.08730988509403,207,136808.1001648903,422369,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13139,392.2193375216594,223.3115393896021,1.7563773846785904,3.0873106484767763,207,136818.43134522438,422401,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13140,269.4289293356926,318.2522568571291,0.8465892182396857,3.0873108942672522,207,136828.78545999527,422433,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13141,335.47557108568265,293.01999530352066,1.1448896882896507,3.08731140874459,207,136839.1276640892,422465,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13142,124.35291400450875,211.63703220986517,0.5875763457181583,3.0873111789471315,207,136849.50285577774,422497,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13143,243.02200773080304,216.37641795396323,1.1231446108073986,3.087309925131301,207,136859.92344355583,422529,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13144,248.59287504470967,441.3782345208222,0.5632196053223875,3.087309512886084,207,136870.3067302704,422561,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13145,138.20629244605377,269.6059146807837,0.5126233695936957,3.0873103718626345,207,136880.6336581707,422593,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13146,190.2034236700481,346.8818693691093,0.5483233355954296,3.087310039489958,207,136891.01340460777,422625,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13147,244.10349773500903,243.40707380041533,1.0028611491183068,3.087309030063761,207,136901.4231760502,422657,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13148,360.6314809154612,239.4572272902878,1.5060371532585943,3.087306146332037,207,136911.91607356071,422689,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
13149,335.69095001650453,281.67484487472876,1.1917675863664672,3.0873043272510783,207,136922.3617732525,422721,0.079971485,0.463037109375,-7.201876646280288,0.955222275108099,0.0003,0.45198625326156616,-0.029754932256764732,0.597348690032959,0.8913122864440084
